图片,商家编码,商品名称,商品货号,商品简称,商品外部编码,允许负库存,商品分类,供应商,品牌,单位,备注,商品条码,商品条码2,商品条码3,规格名称,规格外部编码,标准售价,第二价格,第三价格,第四价格,重量(kg),销售积分,包装重量(kg),规格备注,扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,库存预警值,优先出库仓,库存同步类型,虚拟库存数,真实库存数,创建时间,创建人,修改时间,修改人,关联数,库位,打印数量
,6900010010037,普通跳蛋,,,,FALSE,赠品,,,,,6900010010037,,,普通跳蛋,,1.87,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,289,2017/7/7 1:30:29,liuxiyao,2017/7/10 23:56:19,liuxiyao,66,B4-02,1
,6900060010001,玫瑰花内裤,,,,FALSE,赠品,,,,,6900060010001,,,玫瑰花内裤,,3.1,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,53,2017/7/7 1:30:29,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,A1-03,1
,6900050010001,赠品避孕套1支装,,,,FALSE,赠品,,,,,6900050010001,,,赠品避孕套1支装,,0.2,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,4039,2017/7/7 1:30:29,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,B4-08,1
,6900050010003,赠品避孕套3只装,,,,FALSE,赠品,,,,,6900050010003,,,赠品避孕套3只装,,0.84,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,1549,2017/7/7 1:30:28,liuxiyao,2017/7/10 23:56:19,liuxiyao,19,B4-07,1
,6900070010016,赠品纹身贴,,,,FALSE,赠品,,,,,6900070010016,,,赠品纹身贴,,0.84,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,113,2017/7/7 1:30:28,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,A2-02,1
,7071625101253,Laid K1磁力缩阴球,,,,FALSE,其他,,,,,7071625101253,,,Laid K1磁力缩阴球,,214.,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:28,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-08,1
,6900020010017,手脚充气娃娃,,,,FALSE,其他,,,,,6900020010017,,,手脚充气娃娃,,120.,0.,0.,0.,1.44,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:28,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-09,1
,6900070010023,莎娜琳三代,,,,FALSE,其他,,,,,6900070010023,,,莎娜琳三代,,180.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,8,2017/7/7 1:30:28,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-10,1
,5710458106005,Jes Extender 钛合金阴茎增大器,,,,FALSE,其他,,,,,5710458106005,,,Jes Extender 钛合金阴茎增大器,,1450.,0.,0.,0.,0.83,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:27,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-11,1
,6900010010050,进口小羊羔皮穿戴阳具（蓝色）,,,,FALSE,其他,,,,,6900010010050,,,进口小羊羔皮穿戴阳具（蓝色）,,350.,0.,0.,0.,0.29,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:27,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-12,1
,4890888118265,nipple pump 吸乳器,,,,FALSE,其他,,,,,4890888118265,,,nipple pump 吸乳器,,0.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:27,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-13,1
,4580177560010,水滴形阴蒂震动器,,,,FALSE,其他,,,,,4580177560010,,,水滴形阴蒂震动器,,0.,0.,0.,0.,0.32,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:27,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-14,1
,4890888134876,finger pleaser 跳蛋（紫色）,,,,FALSE,其他,,,,,4890888134876,,,finger pleaser 跳蛋（紫色）,,0.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:27,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O1-15,1
,4890888136979,finger pleaser 跳蛋（红色）,,,,FALSE,其他,,,,,4890888136979,,,finger pleaser 跳蛋（红色）,,0.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:26,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O2-01,1
,852649000039,EROSCILLATOR震动棒（金色）,,,,FALSE,其他,,,,,852649000039,,,EROSCILLATOR震动棒（金色）,,0.,0.,0.,0.,0.62,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:26,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O2-02,1
,2010404014006,宝狮 穿戴蝴蝶,,,,FALSE,其他,,,,,2010404014006,,,宝狮 穿戴蝴蝶,,0.,0.,0.,0.,0.35,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:26,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O2-03,1
,6941771911581,亿贝康阴道冲洗器,,,,FALSE,其他,,,,,6941771911581,,,亿贝康阴道冲洗器,,2.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:30:26,liuxiyao,2017/7/10 23:56:03,liuxiyao,0,O2-04,1
,6970597351417,独爱消毒液20ml,,,,FALSE,独爱,独爱,独爱,,,6970597351417,,,独爱消毒液20ml,,1.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,617,2017/7/7 1:25:10,liuxiyao,2017/7/10 23:56:02,liuxiyao,28,B1-01,1
,6970597351707,独爱水溶润滑油60ml标准（白绿）,,,,FALSE,独爱,独爱,独爱,,,6970597351707,,,独爱水溶润滑油60ml标准（白绿）,,1.5,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,7994,2017/7/7 1:25:12,liuxiyao,2017/7/10 23:56:02,liuxiyao,14,B1-05,1
,6970597351301,独爱水溶润滑液60ml长效滋润（紫色）,,,,FALSE,独爱,独爱,独爱,,,6970597351301,,,独爱水溶润滑液60ml长效滋润（紫色）,,2.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,123,2017/7/7 1:25:09,liuxiyao,2017/7/10 23:56:02,liuxiyao,3,B1-09,1
,6970597351325,独爱水溶润滑液水溶配方20ml(白绿）,,,,FALSE,独爱,独爱,独爱,,,6970597351325,,,独爱水溶润滑液水溶配方20ml(白绿）,,0.75,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,139,2017/7/7 1:25:09,liuxiyao,2017/7/10 23:56:02,liuxiyao,49,A1-09,1
,6926970800140,雅润 成人器具抗菌喷剂55ml,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970800140,,,雅润 成人器具抗菌喷剂55ml,,0.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,5,2017/7/7 1:16:51,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-09,1
,6926970800997,雅润器具保护粉8g,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970800997,,,雅润器具保护粉8g,,0.9,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,61,2017/7/7 1:16:51,liuxiyao,2017/7/10 23:56:02,liuxiyao,89,B2-05,1
,6926970865231,雅润湿巾1片装,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970865231,,,雅润湿巾1片装,,0.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,10107,2017/7/7 1:16:50,liuxiyao,2017/7/10 23:56:02,liuxiyao,102,B2-03,1
,6926970852194,雅润润滑液60g,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970852194,,,雅润润滑液60g,,3.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,38,2017/7/7 1:16:50,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-04,1
,6926970800461,雅润 成人器具抗菌液120ml,,,,FALSE,雅润,市场-贾兵强,雅润,,,6926970800461,,,雅润 成人器具抗菌液120ml,,0.,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,20,2017/7/7 1:16:49,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-10,1
,6900070010022,雅润湿巾22片装,,,,FALSE,雅润,市场-贾兵强,雅润,,,6900070010022,,,雅润湿巾22片装,,0.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:16:49,liuxiyao,2017/7/10 23:56:02,liuxiyao,0,B2-11,1
,4582372180109,mode 延时套环（3支装）白色,,,,FALSE,Mode,Mode,Mode,,,4582372180109,,,mode 延时套环（3支装）白色,,25.2,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:29,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H2-14,1
,4582372180116,mode 延时套环（3支装）黑色,,,,FALSE,Mode,Mode,Mode,,,4582372180116,,,mode 延时套环（3支装）黑色,,25.2,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:29,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H2-15,1
,4582372180642,mode 肛塞8号,,,,FALSE,Mode,Mode,Mode,,,4582372180642,,,mode 肛塞8号,,255.6,0.,0.,0.,0.49,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:28,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H3-13,1
,4582372180147,mode 肛塞2号,,,,FALSE,Mode,Mode,Mode,,,4582372180147,,,mode 肛塞2号,,108.,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:28,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H3-14,1
,4582372180178,mode 硅胶阳具 白色S号,,,,FALSE,Mode,Mode,Mode,,,4582372180178,,,mode 硅胶阳具 白色S号,,85.2,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:28,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H3-15,1
,4582372180222,mode 硅胶阳具 黑色L号,,,,FALSE,Mode,Mode,Mode,,,4582372180222,,,mode 硅胶阳具 黑色L号,,178.8,0.,0.,0.,0.3,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:28,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H4-13,1
,4582372180192,mode 硅胶阳具 白色L号,,,,FALSE,Mode,Mode,Mode,,,4582372180192,,,mode 硅胶阳具 白色L号,,178.8,0.,0.,0.,0.32,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 1:05:28,liuxiyao,2017/7/10 23:56:05,liuxiyao,0,H4-14,1
,4560185678433,WINS 鱿鱼先生按摩棒,,,,FALSE,WINS,WINS,WINS,,,4560185678433,,,WINS 鱿鱼先生按摩棒,,115.2,0.,0.,0.,0.18,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:16,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,Q3-02,1
,4560185673162,WINS肛塞1号（09-AD-106）,,,,FALSE,WINS,WINS,WINS,,,4560185673162,,,WINS肛塞1号（09-AD-106）,,52.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:16,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-06,1
,4560185673179,WINS肛塞2号（09-AD-107）,,,,FALSE,WINS,WINS,WINS,,,4560185673179,,,WINS肛塞2号（09-AD-107）,,62.,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:16,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-07,1
,4560185673186,WINS肛塞3号（09-AD-108）,,,,FALSE,WINS,WINS,WINS,,,4560185673186,,,WINS肛塞3号（09-AD-108）,,65.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:15,liuxiyao,2017/7/10 23:55:55,liuxiyao,1,L2-08,1
,4560185673193,WINS肛塞4号（05-JK-067）,,,,FALSE,WINS,WINS,WINS,,,4560185673193,,,WINS肛塞4号（05-JK-067）,,69.,0.,0.,0.,0.21,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:15,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-09,1
,4560185675296,WINS肛塞5号（06-JK-108）,,,,FALSE,WINS,WINS,WINS,,,4560185675296,,,WINS肛塞5号（06-JK-108）,,94.,0.,0.,0.,0.32,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:15,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-10,1
,4560185675302,WINS肛塞6号（06-JK-109）,,,,FALSE,WINS,WINS,WINS,,,4560185675302,,,WINS肛塞6号（06-JK-109）,,87.,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:15,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-11,1
,4560185675319,WINS肛塞7号（09-AD-109）,,,,FALSE,WINS,WINS,WINS,,,4560185675319,,,WINS肛塞7号（09-AD-109）,,87.,0.,0.,0.,0.18,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:14,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-12,1
,4560185675326,WINS肛塞8号（06-jk-111）,,,,FALSE,WINS,WINS,WINS,,,4560185675326,,,WINS肛塞8号（06-jk-111）,,78.,0.,0.,0.,0.15,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:14,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L2-13,1
,4560444113118,WINS肛塞12号（14-TW-613）,,,,FALSE,WINS,WINS,WINS,,,4560444113118,,,WINS肛塞12号（14-TW-613）,,50.,0.,0.,0.,0.17,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:14,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L2-14,1
,4560444113125,WINS肛塞13号（14-TW-614）,,,,FALSE,WINS,WINS,WINS,,,4560444113125,,,WINS肛塞13号（14-TW-614）,,45.,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:14,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L2-15,1
,4560444113132,WINS肛塞14号（14-TW-620）,,,,FALSE,WINS,WINS,WINS,,,4560444113132,,,WINS肛塞14号（14-TW-620）,,66.,0.,0.,0.,0.21,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:14,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-01,1
,4560444113149,WINS肛塞15号（14-TW-621）,,,,FALSE,WINS,WINS,WINS,,,4560444113149,,,WINS肛塞15号（14-TW-621）,,50.,0.,0.,0.,0.17,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:13,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-02,1
,4560185676224,WINS肛塞L号（07-JK-164）,,,,FALSE,WINS,WINS,WINS,,,4560185676224,,,WINS肛塞L号（07-JK-164）,,195.,0.,0.,0.,0.76,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:13,liuxiyao,2017/7/10 23:55:55,liuxiyao,1,L3-03,1
,4560185676200,WINS肛塞X号（07-JK-162）,,,,FALSE,WINS,WINS,WINS,,,4560185676200,,,WINS肛塞X号（07-JK-162）,,199.,0.,0.,0.,0.85,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:13,liuxiyao,2017/7/10 23:55:55,liuxiyao,2,L3-04,1
,4560185678181,WINS 根胜阳具套S号（09-kb-008）,,,,FALSE,WINS,WINS,WINS,,,4560185678181,,,WINS 根胜阳具套S号（09-kb-008）,,55.2,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:13,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-05,1
,4560185677757,WINS real sack阳具套 1号（09-nr-008）,,,,FALSE,WINS,WINS,WINS,,,4560185677757,,,WINS real sack阳具套 1号（09-nr-008）,,48.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:13,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-06,1
,4560185677764,WINS real sack阳具套 2号（09-nr-009）,,,,FALSE,WINS,WINS,WINS,,,4560185677764,,,WINS real sack阳具套 2号（09-nr-009）,,48.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:12,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-07,1
,4560185679669,WINS smart sleeve TYPE A （09-sp-221）,,,,FALSE,WINS,WINS,WINS,,,4560185679669,,,WINS smart sleeve TYPE A （09-sp-221）,,25.2,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:12,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-08,1
,4560185679676,WINS smart sleeve TYPE B （09-sp-222）,,,,FALSE,WINS,WINS,WINS,,,4560185679676,,,WINS smart sleeve TYPE B （09-sp-222）,,25.2,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:12,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-09,1
,4560185679751,WINS reborn阳具套 蓝色（11-hm-226）,,,,FALSE,WINS,WINS,WINS,,,4560185679751,,,WINS reborn阳具套 蓝色（11-hm-226）,,28.8,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:12,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-10,1
,4560185679744,WINS reborn阳具套 绿色（11-hm-225）,,,,FALSE,WINS,WINS,WINS,,,4560185679744,,,WINS reborn阳具套 绿色（11-hm-225）,,28.8,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:12,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-11,1
,4560185679737,WINS reborn阳具套 粉色（11-hm-224）,,,,FALSE,WINS,WINS,WINS,,,4560185679737,,,WINS reborn阳具套 粉色（11-hm-224）,,28.8,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:11,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-12,1
,4560185679720,WINS reborn阳具套 灰色（11-hm-223）,,,,FALSE,WINS,WINS,WINS,,,4560185679720,,,WINS reborn阳具套 灰色（11-hm-223）,,28.8,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:11,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-13,1
,4560185673148,WINS 六色阳具环（05-yy-119）,,,,FALSE,WINS,WINS,WINS,,,4560185673148,,,WINS 六色阳具环（05-yy-119）,,20.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:11,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-14,1
,4560185679348,WINS bokkin boy阳具套 A款（11-oh-204）,,,,FALSE,WINS,WINS,WINS,,,4560185679348,,,WINS bokkin boy阳具套 A款（11-oh-204）,,39.6,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:11,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L3-15,1
,4560185679355,WINS bokkin boy阳具套 B款（11-oh-205）,,,,FALSE,WINS,WINS,WINS,,,4560185679355,,,WINS bokkin boy阳具套 B款（11-oh-205）,,39.6,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:11,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-01,1
,4560185679867,WINS 金属套环系列 meta ring silver（11-hm-243）,,,,FALSE,WINS,WINS,WINS,,,4560185679867,,,WINS 金属套环系列 meta ring silver（11-hm-243）,,21.6,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:10,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-02,1
,4560444112357,WINS 金属套环系列 银色三环（13-hm-546）,,,,FALSE,WINS,WINS,WINS,,,4560444112357,,,WINS 金属套环系列 银色三环（13-hm-546）,,52.8,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:10,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-03,1
,4560185674763,WINS 樱DX 阳具套（06-ah-337）,,,,FALSE,WINS,WINS,WINS,,,4560185674763,,,WINS 樱DX 阳具套（06-ah-337）,,33.6,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:10,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-04,1
,6900020010004,WINS exciting cap阳具套2号（03-yy-058）,,,,FALSE,WINS,WINS,WINS,,,6900020010004,,,WINS exciting cap阳具套2号（03-yy-058）,,16.8,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:10,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-05,1
,6900020010005,WINS exciting cap阳具套1号（03-yy-057）,,,,FALSE,WINS,WINS,WINS,,,6900020010005,,,WINS exciting cap阳具套1号（03-yy-057）,,16.8,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:09,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-06,1
,4560444112333,WINS 金属套环系列 银色双环（13-hm-544）,,,,FALSE,WINS,WINS,WINS,,,4560444112333,,,WINS 金属套环系列 银色双环（13-hm-544）,,45.6,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:09,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-07,1
,4560444112340,WINS 金属套环系列 宽版银色双环（13-hm-545）,,,,FALSE,WINS,WINS,WINS,,,4560444112340,,,WINS 金属套环系列 宽版银色双环（13-hm-545）,,100.8,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:09,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-08,1
,4560185679812,WINS 金属套环系列 metaring wheel银色宽版单环大号（11-hm-238） ,,,,FALSE,WINS,WINS,WINS,,,4560185679812,,,WINS 金属套环系列 metaring wheel银色宽版单环大号（11-hm-238） ,,46.8,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:09,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,L4-09,1
,4560185679805,WINS 金属套环系列 metaring wheel银色宽版单环加大号（11-hm-237）,,,,FALSE,WINS,WINS,WINS,,,4560185679805,,,WINS 金属套环系列 metaring wheel银色宽版单环加大号（11-hm-237）,,44.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:09,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-10,1
,4560444112364,WINS 金属套环系列 meteall（13-hm-547）,,,,FALSE,WINS,WINS,WINS,,,4560444112364,,,WINS 金属套环系列 meteall（13-hm-547）,,99.6,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:08,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-11,1
,4560185679829,WINS 金属套环系列 meta ring silver（11-hm-239）,,,,FALSE,WINS,WINS,WINS,,,4560185679829,,,WINS 金属套环系列 meta ring silver（11-hm-239）,,21.6,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:08,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-12,1
,4560185678358,WINS 双乳男用自慰器（10-ku-57）,,,,FALSE,WINS,WINS,WINS,,,4560185678358,,,WINS 双乳男用自慰器（10-ku-57）,,250.8,0.,0.,0.,1.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:08,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-13,1
,4560444110940,WINS 舔舐内裤（12-ku-117）,,,,FALSE,WINS,WINS,WINS,,,4560444110940,,,WINS 舔舐内裤（12-ku-117）,,33.6,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:08,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-14,1
,4560185678723,WINS 舔舐内裤（10-ki-001）,,,,FALSE,WINS,WINS,WINS,,,4560185678723,,,WINS 舔舐内裤（10-ki-001）,,33.6,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:08,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,L4-15,1
,4560185678754,WINS 舔舐内裤（10-ki-004）,,,,FALSE,WINS,WINS,WINS,,,4560185678754,,,WINS 舔舐内裤（10-ki-004）,,33.6,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:07,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-01,1
,4560185677627,WINS HTC蓝色手动飞机杯（09-oh-001）,,,,FALSE,WINS,WINS,WINS,,,4560185677627,,,WINS HTC蓝色手动飞机杯（09-oh-001）,,169.2,0.,0.,0.,0.81,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:07,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-02,1
,4560185675524,WINS EX活塞飞机杯 02（07-ah-402）,,,,FALSE,WINS,WINS,WINS,,,4560185675524,,,WINS EX活塞飞机杯 02（07-ah-402）,,268.8,0.,0.,0.,1.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:07,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-03,1
,4560185677887,WINS HYPER ROBO SECTION2活塞飞机杯,,,,FALSE,WINS,WINS,WINS,,,4560185677887,,,WINS HYPER ROBO SECTION2活塞飞机杯,,278.4,0.,0.,0.,0.91,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:07,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-04,1
,4560444111343,WINS 浜崎充气娃娃（13-hm-533）,,,,FALSE,WINS,WINS,WINS,,,4560444111343,,,WINS 浜崎充气娃娃（13-hm-533）,,177.6,0.,0.,0.,0.48,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:07,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-05,1
,4560185677900,WINS J girls樱井充气娃娃（09-hm-006）,,,,FALSE,WINS,WINS,WINS,,,4560185677900,,,WINS J girls樱井充气娃娃（09-hm-006）,,40.8,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:06,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-06,1
,4560444111312,WINS EMILY充气娃娃（13-hm-530）,,,,FALSE,WINS,WINS,WINS,,,4560444111312,,,WINS EMILY充气娃娃（13-hm-530）,,177.6,0.,0.,0.,0.47,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/7 0:55:06,liuxiyao,2017/7/10 23:55:56,liuxiyao,0,M1-07,1
